<<<<<<< HEAD
2014-05-18 09:00:28,169 [8] 反序列化公告 ERROR 
2014-06-18 20:53:30,854 [51] ContextDic[CACHE_UPPERLIMIT_9_8]=False DEBUG 
2014-06-18 20:53:30,854 [51] ContextDic[CACHE_UPPERLIMIT_9_9]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_10]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_11]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_12]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_14]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_16]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_24]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_25]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_26]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_28]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_29]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_9_30]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_1]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_2]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_3]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_4]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_7]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_8]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_9]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_10]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_11]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_12]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_14]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_16]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_24]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_25]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_26]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_28]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_29]=False DEBUG 
2014-06-18 20:53:30,855 [51] ContextDic[CACHE_UPPERLIMIT_47_30]=False DEBUG 
2014-06-18 20:53:30,855 [51] --------------------- END  CHECK UPDATE---------------635387216105470027 DEBUG 
2014-06-18 20:58:30,513 [16] ---------------------BEGIN CHECK UPDATE---------------635387219105131598 DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_1]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_2]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_3]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_4]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_7]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_8]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_9]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_10]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_11]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_12]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_14]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_16]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_24]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_25]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_26]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_28]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_29]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_1_30]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_1]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_2]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_3]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_4]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_7]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_8]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_9]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_10]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_11]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_12]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_14]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_16]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_24]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_25]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_26]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_28]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_29]=False DEBUG 
2014-06-18 20:58:30,514 [16] ContextDic[CACHE_UPPERLIMIT_47_30]=False DEBUG 
2014-06-18 20:58:30,514 [16] --------------------- END  CHECK UPDATE---------------635387219105131598 DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_1]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_2]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_3]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_4]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_7]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_8]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_9]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_10]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_11]=False DEBUG 
2014-06-18 20:59:15,525 [16] ContextDic[CACHE_UPPERLIMIT_1_12]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_1_14]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_1_16]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_1_24]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_1_25]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_1_26]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_1_28]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_1_29]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_1_30]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_1]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_2]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_3]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_4]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_7]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_8]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_9]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_10]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_11]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_12]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_14]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_16]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_24]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_25]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_26]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_28]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_29]=False DEBUG 
2014-06-18 20:59:15,526 [16] ContextDic[CACHE_UPPERLIMIT_47_30]=False DEBUG 
2014-06-18 21:00:16,606 [100] 反序列化公告 ERROR 
>>>>>>> master
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 110
<<<<<<< HEAD
2014-06-02 09:32:14,276 [24] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-02 09:45:43,893 [18] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-02 10:10:15,850 [7] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share, Int32 bufferSize, FileOptions options, String msgPath, Boolean bFromProxy)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-02 10:12:05,977 [9] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-02 10:35:44,658 [36] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-02 10:55:25,712 [8] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-02 15:54:12,182 [190] gt002:请求时间15:53:55,处理完成时间:15:54:12,逻辑消耗:16532毫秒,呈现消耗:16535毫秒 INFO  
2014-06-02 15:54:32,115 [181] gt002:请求时间15:54:31,处理完成时间:15:54:32,逻辑消耗:147毫秒,呈现消耗:147毫秒 INFO  
2014-06-02 15:56:36,753 [192] gt002:请求时间15:56:31,处理完成时间:15:56:36,逻辑消耗:4769毫秒,呈现消耗:4769毫秒 INFO  
2014-06-02 16:10:39,235 [191] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-02 22:32:32,921 [56] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-08 09:57:07,165 [15] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-08 10:01:50,051 [9] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-08 10:11:02,343 [8] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-08 10:16:29,348 [15] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-08 11:52:49,102 [80] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
   在 System.IO.FileStream.Init(String path, FileMode mode, FileAccess access, Int32 rights, Boolean useRights, FileShare share, Int32 bufferSize, FileOptions options, SECURITY_ATTRIBUTES secAttrs, String msgPath, Boolean bFromProxy, Boolean useLongPath)
   在 System.IO.FileStream..ctor(String path, FileMode mode, FileAccess access, FileShare share)
   在 LotteryVoteMVC.Core.BulletinManager.Deserialize() 位置 E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC.Core\BulletinManager.cs:行号 111
2014-06-08 12:00:17,239 [79] 反序列化公告 ERROR 
System.IO.FileNotFoundException: 未能找到文件“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”。
文件名:“E:\ZhenCong\Project\LotteryVoteMVC\LotteryVoteMVC\Config\bulletin.config”
   在 System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
